,Medicine name,Therapeutic area,International non-proprietary name (INN) / common name,Substance,,Interaction term,
,Solymbic,"Arthritis, Psoriatic, Spondylitis, Ankylosing, Crohn Disease, Colitis, Ulcerative, Hidradenitis Suppurativa, Psoriasis, Arthritis, Rheumatoid",adalimumab,,,,
,Fuzeon,HIV Infections,enfuvirtide,,,,
,Eperzan,"Diabetes Mellitus, Type 2",albiglutide,,,,
,Eladynos,Osteoporosis,abaloparatide,,,,
,Vimizim,Mucopolysaccharidosis IV,elosulfase alfa,,,,
,Ebixa,Alzheimer Disease,memantine,,,,
,Lusduna,Diabetes Mellitus,insulin glargine,,,,
,Silodosin Recordati,Prostatic Hyperplasia,silodosin,,,,
,Tractocile,Premature Birth,atosiban,,,,
,Rasilez,Hypertension,aliskiren,,,,
,Cyanokit,Poisoning,hydroxocobalamin,,,,
,Pandemic Influenza Vaccine H5N1 Baxter AG,"Influenza, Human, Immunization, Disease Outbreaks","pandemic influenza vaccine (H5N1) (whole virion, inactivated, prepared in cell culture)",,,,
,Palonosetron Hospira,"Nausea, Vomiting, Cancer",palonosetron,,,,
,Bemfola,Anovulation,follitropin alfa,,,,
,Opatanol,"Conjunctivitis, Allergic",olopatadine,,,,
,Ivabradine JensonR,"Angina Pectoris, Heart Failure",ivabradine,,,,
,Exondys,"Muscular Dystrophy, Duchenne",eteplirsen,,,,
,Zoledronic acid Teva Pharma,"Osteoporosis, Osteitis Deformans, Osteoporosis, Postmenopausal",zoledronic acid,,,,
,Emadine,"Conjunctivitis, Allergic",emedastine,,,,
,Crixivan,HIV Infections,indinavir,,,,
,Rivastigmine Sandoz,"Dementia, Alzheimer Disease, Parkinson Disease",rivastigmine,,,,
,Trobalt,Epilepsy,retigabine,,,,
,Ionsys,"Pain, Postoperative",fentanyl,,,,
,Raplixa,"Hemostasis, Surgical","human fibrinogen, human thrombin",,,,
,Imatinib Teva B.V.,"Dermatofibrosarcoma, Gastrointestinal Stromal Tumors, Leukemia, Myelogenous, Chronic, BCR-ABL Positive",imatinib,,,,
,Dexxience,Venous Thromboembolism,betrixaban,,,,
,Inductos,"Tibial Fractures, Fracture Fixation, Internal, Spinal Fusion",dibotermin alfa,,,,
,Rapilysin,Myocardial Infarction,reteplase,,,,
,Angiox,Acute Coronary Syndrome,bivalirudin,,,,
,Intanza,"Influenza, Human, Immunization","influenza vaccine (split virion, inactivated)",,,,
,Pergoveris,"Infertility, Female","follitropin alfa, lutropin alfa",,,,
,Memantine ratiopharm,Alzheimer Disease,memantine,,,,
,Numient,Parkinson Disease,"levodopa, carbidopa",,,,
,Ariclaim,Diabetic Neuropathies,duloxetine,,,,
,Ceplene,"Leukemia, Myeloid, Acute",histamine dihydrochloride,,,,
,Clopidogrel HCS,"Peripheral Vascular Diseases, Acute Coronary Syndrome, Myocardial Infarction, Stroke",clopidogrel,,,,
,Victrelis,"Hepatitis C, Chronic",boceprevir,,,,
,Alsitek,Amyotrophic Lateral Sclerosis,masitinib,,,,
,Xeljanz,"Arthritis, Rheumatoid",tofacitinib,,,,
,Aloxi,"Vomiting, Cancer",palonosetron,,,,
,Topotecan Teva,"Ovarian Neoplasms, Uterine Cervical Neoplasms, Small Cell Lung Carcinoma",topotecan,,,,
,Azopt,"Glaucoma, Open-Angle, Ocular Hypertension",brinzolamide,,,,
,Maci,"Fractures, Cartilage",matrix-applied characterised autologous cultured chondrocytes,,,,
,Zinbryta,Multiple Sclerosis,daclizumab,,,,
,Reagila,Schizophrenia,cariprazine,,,,
,Plenadren,Adrenal Insufficiency,hydrocortisone,,,,
,Eporatio,"Kidney Failure, Chronic, Anemia, Cancer",epoetin theta,,,,
,Starlix,"Diabetes Mellitus, Type 2",nateglinide,,,,
,Olysio,"Hepatitis C, Chronic",simeprevir,,,,
,Vibativ,"Pneumonia, Bacterial, Cross Infection",telavancin,,,,
,Prandin,"Diabetes Mellitus, Type 2",repaglinide,,,,
,Biopoin,"Kidney Failure, Chronic, Anemia, Cancer",epoetin theta,,,,
,Kogenate Bayer,Hemophilia A,octocog alfa,,,,
,Insulin Human Winthrop,Diabetes Mellitus,insulin human,,,,
,Myclausen,Graft Rejection,mycophenolate mofetil,,,,
,Litak,"Leukemia, Hairy Cell",cladribine,,,,
,Masipro,Mastocytosis,masitinib,,,,
,Evarrest,Hemostasis,"human fibrinogen, human thrombin",,,,
,IDflu,"Influenza, Human, Immunization","influenza vaccine (split virion, inactivated)",,,,
,Tasermity,"Hyperphosphatemia, Renal Dialysis",sevelamer hydrochloride,,,,
,Fanaptum,Schizophrenia,iloperidone,,,,
,Ristempa,Neutropenia,pegfilgrastim,,,,
,Nimvastid,"Dementia, Alzheimer Disease, Parkinson Disease",rivastigmine,,,,
,LeukoScan,"Osteomyelitis, Radionuclide Imaging",sulesomab,,,,
,Libertek,"Pulmonary Disease, Chronic Obstructive",roflumilast,,,,
,Daliresp,"Pulmonary Disease, Chronic Obstructive",roflumilast,,,,
,Onzeald,Breast Neoplasms,etirinotecan pegol,,,,
,Replagal,Fabry Disease,agalsidase alfa,,,,
,EnCyzix,Hypogonadism,enclomifene,,,,
,Clopidogrel Acino,"Peripheral Vascular Diseases, Acute Coronary Syndrome, Myocardial Infarction, Stroke",clopidogrel,,,,
,Optimark,Magnetic Resonance Imaging,gadoversetamide,,,,
,Somatropin Biopartners,Growth,somatropin,,,,
,Adlumiz,"Cachexia, Anorexia, Carcinoma, Non-Small-Cell Lung",anamorelin,,,,
,Prevenar,"Pneumococcal Infections, Immunization","pneumococcal saccharide conjugated vaccine, adsorbed",,,,
,Fendrix,"Hepatitis B, Immunization","hepatitis B (rDNA) vaccine (adjuvanted, adsorbed)",,,,
,Chenodeoxycholic acid Leadiant (previously known as Chenodeoxycholic acid sigma-tau),"Xanthomatosis, Cerebrotendinous, Metabolism, Inborn Errors",chenodeoxycholic acid,,,,
,Human IGG1 monoclonal antibody specific for human interleukin-1 alpha XBiotech,Colorectal Neoplasms,human IgG1 monoclonal antibody specific for human interleukin-1 alpha,,,,
,Glybera,Hyperlipoproteinemia Type I,alipogene tiparvovec,,,,
,Clopidogrel Teva Pharma (previously Clopidogrel HCS),"Myocardial Infarction, Peripheral Vascular Diseases, Stroke",clopidogrel,,,,
,NovoNorm,"Diabetes Mellitus, Type 2",repaglinide,,,,
,Zontivity,Myocardial Infarction,vorapaxar,,,,
,Oxervate,Keratitis,cenegermin,,,,
,Removab,"Ascites, Cancer",catumaxomab,,,,
,Sabervel,Hypertension,irbesartan,,,,
,Optaflu,"Influenza, Human, Immunization","influenza vaccine (surface antigen, inactivated, prepared in cell cultures)",,,,
,Vitekta,HIV Infections,elvitegravir,,,,
,Imprida,Hypertension,"amlodipine, valsartan",,,,
,Clopidogrel/Acetylsalicylic acid Teva,"Acute Coronary Syndrome, Myocardial Infarction","clopidogrel, acetylsalicylic acid",,,,
,Unituxin,Neuroblastoma,dinutuximab,,,,
,Dutrebis,HIV Infections,"lamivudine, raltegravir potassium",,,,
,Rasilamlo,Hypertension,"aliskiren hemifumarate, amlodipine besilate",,,,
,Budesonide/Formoterol Teva,"Pulmonary Disease, Chronic Obstructive, Asthma","budesonide, formoterol",,,,
,Budesonide/Formoterol Teva Pharma B.V.,Asthma,"budesonide, formoterol fumarate dihydrate",,,,
,Vylaer Spiromax,"Pulmonary Disease, Chronic Obstructive, Asthma","budesonide, formoterol",,,,
,Biograstim,"Neutropenia, Hematopoietic Stem Cell Transplantation, Cancer",filgrastim,,,,
,ChondroCelect,Cartilage Diseases,characterised viable autologous cartilage cells expanded ex vivo expressing specific marker proteins,,,,
,Capecitabine SUN,"Stomach Neoplasms, Breast Neoplasms, Colonic Neoplasms, Colorectal Neoplasms",capecitabine,,,,
,Celvapan,"Disease Outbreaks, Influenza, Human, Immunization","influenza vaccine (H1N1)v (whole virion, Vero cell derived, inactivated)",,,,
,Portrazza,"Carcinoma, Non-Small-Cell Lung",necitumumab,,,,
,Pantecta Control,Gastroesophageal Reflux,pantoprazole,,,,
,Scintimun,"Osteomyelitis, Radionuclide Imaging",besilesomab,,,,
,Incivo,"Hepatitis C, Chronic",telaprevir,,,,
,Zoledronic acid Teva Generics,"Osteoporosis, Osteitis Deformans",zoledronic acid,,,,
,Osigraft,Tibial Fractures,eptotermin alfa,,,,
,Dropcys,"Corneal Diseases, Cystinosis",mercaptamine,,,,
,Krystexxa,Gout,pegloticase,,,,
,Opgenra,Spondylolisthesis,eptotermin alfa,,,,
,Pandemrix,"Influenza, Human, Immunization, Disease Outbreaks","influenza vaccine (H1N1)v (split virion, inactivated, adjuvanted)",,,,
,Avandamet,"Diabetes Mellitus, Type 2","rosiglitazone, metformin",,,,
,Avandia,"Diabetes Mellitus, Type 2",rosiglitazone,,,,
,Repso,"Arthritis, Rheumatoid, Arthritis, Psoriatic",leflunomide,,,,
,Foscan,"Head and Neck Neoplasms, Carcinoma, Squamous Cell",temoporfin,,,,
,Kepivance,Mucositis,palifermin,,,,
,Heparesc,"Urea Cycle Disorders, Inborn",human heterologous liver cells,,,,
,Nuedexta,Neurobehavioral Manifestations,"dextromethorphan hydrobromide, quinidine sulfate",,,,
,Paglitaz,"Diabetes Mellitus, Type 2",pioglitazone,,,,
,"Prepandemic influenza vaccine (H5N1) (surface antigen, inactivated, adjuvanted) Novartis Vaccines and Diagnostics","Influenza, Human, Immunization, Disease Outbreaks","prepandemic influenza vaccine (H5N1) (surface antigen, inactivated, adjuvanted)",,,,
,Solumarv,Diabetes Mellitus,insulin human,,,,
,Focetria,"Influenza, Human, Immunization, Disease Outbreaks","influenza vaccine H1N1v (surface antigen, inactivated, adjuvanted)",,,,
,Nivolumab BMS,"Carcinoma, Non-Small-Cell Lung",nivolumab,,,,
,Sonata,Sleep Initiation and Maintenance Disorders,zaleplon,,,,
,Lympreva,"Lymphoma, Non-Hodgkin",dasiprotimut-t,,,,
,Rienso,"Anemia, Kidney Failure, Chronic",ferumoxytol,,,,
,Clopidogrel DURA,"Peripheral Vascular Diseases, Stroke, Myocardial Infarction",clopidogrel,,,,
,Ytracis,Radionuclide Imaging,yttrium [90Y] chloride,,,,
,Quadramet,"Pain, Cancer",samarium [153Sm] lexidronam pentasodium,,,,
,Provenge,Prostatic Neoplasms,autologous peripheral-blood mononuclear cells activated with prostatic acid phosphatase granulocyte-macrophage colony-stimulating factor (sipuleucel-T),,,,
,BindRen,Hyperphosphatemia,colestilan,,,,
,Pumarix,"Influenza, Human, Immunization, Disease Outbreaks","pandemic influenza vaccine (H5N1) (split virion, inactivated, adjuvanted)",,,,
,Docetaxel Mylan,"Head and Neck Neoplasms, Carcinoma, Non-Small-Cell Lung, Adenocarcinoma, Prostatic Neoplasms, Breast Neoplasms",docetaxel,,,,
,Clopidogrel Teva Pharma B.V.,"Peripheral Vascular Diseases, Acute Coronary Syndrome, Myocardial Infarction, Stroke",clopidogrel,,,,
,Vistide,Cytomegalovirus Retinitis,cidofovir,,,,
,Masiviera,Pancreatic Neoplasms,masitinib,,,,
,Ipreziv,Hypertension,azilsartan medoxomil,,,,
,Fluenz,"Influenza, Human, Immunization","influenza vaccine (live attenuated, nasal)",,,,
,Topotecan Eagle,"Carcinoma, Small Cell Lung Carcinoma",topotecan,,,,
,Doribax,"Pneumonia, Ventilator-Associated, Pneumonia, Bacterial, Urinary Tract Infections, Bacterial Infections, Cross Infection",doripenem,,,,
,Pioglitazone Krka,"Diabetes Mellitus, Type 2",pioglitazone,,,,
,Rivastigmine 3M Health Care Ltd,Alzheimer Disease,rivastigmine,,,,
,Clopidogrel Qualimed,"Peripheral Vascular Diseases, Stroke, Myocardial Infarction",clopidogrel,,,,
,Reasanz,Heart Failure,serelaxin,,,,
,Nerventra,Multiple Sclerosis,laquinimod,,,,
,Ioa,Contraception,"nomegestrol acetate, estradiol",,,,
,Revasc,Venous Thrombosis,desirudin,,,,
,Olanzapine Cipla (previously Olanzapine Neopharma),"Schizophrenia, Bipolar Disorder",olanzapine,,,,
,Preotact,"Osteoporosis, Postmenopausal",parathyroid hormone (rDNA),,,,
,Viracept,HIV Infections,nelfinavir,,,,
,Clopidogrel Teva Generics B.V.,"Peripheral Vascular Diseases, Acute Coronary Syndrome, Myocardial Infarction, Stroke",clopidogrel,,,,
,Onduarp,Hypertension,"telmisartan, amlodipine",,,,
,Leflunomide Teva,"Arthritis, Rheumatoid",leflunomide,,,,
,Docetaxel Teva Pharma,"Carcinoma, Non-Small-Cell Lung, Breast Neoplasms, Prostatic Neoplasms",docetaxel,,,,
,Tritanrix HepB,"Hepatitis B, Tetanus, Immunization, Whooping Cough, Diphtheria","diphtheria (D), tetanus (T), pertussis (whole cell) (Pw) and hepatitis B (rDNA) (HBV) vaccine (adsorbed)",,,,
,Clopidogrel ratiopharm,"Peripheral Vascular Diseases, Stroke, Myocardial Infarction",clopidogrel,,,,
,Masican,Gastrointestinal Stromal Tumors,masitinib,,,,
,Infanrix Penta,"Hepatitis B, Tetanus, Immunization, Whooping Cough, Poliomyelitis, Diphtheria","diphtheria (D), tetanus (T), pertussis (acellular, component) (Pa), hepatitis B (rDNA) (HBV), poliomyelitis (inactivated) (IPV) vaccine (adsorbed)",,,,
,Sepioglin,"Diabetes Mellitus, Type 2",pioglitazone,,,,
,Daronrix,"Influenza, Human, Immunization, Disease Outbreaks","pandemic influenza vaccine (whole virion, inactivated, adjuvanted)",,,,
,Kynamro,Hypercholesterolemia,mipomersen sodium,,,,
,Qsiva,Obesity,"phentermine, topiramate",,,,
,Trevaclyn,Dyslipidemias,"laropiprant, nicotinic acid",,,,
,Pelzont,Dyslipidemias,"laropiprant, nicotinic acid",,,,
,Tredaptive,Dyslipidemias,"laropiprant, nicotinic acid",,,,
,Bondenza (previously Ibandronic Acid Roche),"Osteoporosis, Postmenopausal",ibandronic acid,,,,
,Ribavirin BioPartners,"Hepatitis C, Chronic",ribavirin,,,,
,Possia,"Peripheral Vascular Diseases, Acute Coronary Syndrome",ticagrelor,,,,
,Labazenit,Asthma,"budesonide, salmeterol",,,,
,Istodax,"Lymphoma, Non-Hodgkin",romidepsin,,,,
,Acrescent,Alzheimer Disease,"memantine hydrochloride, donepezil hydrochloride",,,,
,Balaxur,Alzheimer Disease,"memantine hydrochloride, donepezil hydrochloride",,,,
,Riprazo,Hypertension,aliskiren,,,,
,Duloxetine Boehringer Ingelheim,Diabetic Neuropathies,duloxetine,,,,
,Elelyso,Gaucher Disease,taliglucerase alfa,,,,
,Rilonacept Regeneron (previously Arcalyst),Cryopyrin-Associated Periodic Syndromes,rilonacept,,,,
,Imprida HCT,Hypertension,"amlodipine, valsartan, hydrochlorothiazide",,,,
,Zerene,Sleep Initiation and Maintenance Disorders,zaleplon,,,,
,Rivastigmine Teva,"Dementia, Alzheimer Disease, Parkinson Disease",rivastigmine,,,,
,Rasitrio,Hypertension,"aliskiren, amlodipine, hydrochlorothiazide",,,,
,Riprazo HCT ,Hypertension,"aliskiren, hydrochlorothiazide",,,,
,Sprimeo HCT,Hypertension,"aliskiren, hydrochlorothiazide",,,,
,Exalief,Epilepsy,eslicarbazepine acetate,,,,
,Hexavac,"Hepatitis B, Tetanus, Immunization, Meningitis, Haemophilus, Whooping Cough, Poliomyelitis, Diphtheria","diphtheria, tetanus, acellular pertussis, inactivated poliomyelitis, hepatitis B (recombinant) and Haemophilus influenzae type b conjugate vaccine, adjuvanted",,,,
,Regranex,"Wound Healing, Skin Ulcer",becaplermin,,,,
,MabCampath,"Leukemia, Lymphocytic, Chronic, B-Cell",alemtuzumab,,,,
,Valtropin,"Turner Syndrome, Dwarfism, Pituitary",somatropin,,,,
,Teslascan,Magnetic Resonance Imaging,mangafodipir,,,,
,Refludan,"Thromboembolism, Thrombocytopenia",lepirudin,,,,
,Clopidogrel Acino Pharma GmbH,"Peripheral Vascular Diseases, Stroke, Myocardial Infarction",clopidogrel,,,,
,Clopidogrel Acino Pharma,"Peripheral Vascular Diseases, Stroke, Myocardial Infarction",clopidogrel,,,,
,Clopidogrel Hexal,"Peripheral Vascular Diseases, Acute Coronary Syndrome, Myocardial Infarction, Stroke",clopidogrel,,,,
,Sprimeo,Hypertension,aliskiren,,,,
,Folotyn,"Lymphoma, T-Cell",pralatrexate,,,,
,Fablyn,"Osteoporosis, Postmenopausal",lasofoxifene,,,,
,Intrinsa,"Sexual Dysfunctions, Psychological",testosterone,,,,
,Docefrez,"Stomach Neoplasms, Adenoma, Breast Neoplasms, Carcinoma, Non-Small-Cell Lung, Prostatic Neoplasms",docetaxel,,,,
,PhotoBarr,Barrett Esophagus,porfimer sodium,,,,
,Livensa,"Sexual Dysfunctions, Psychological",testosterone,,,,
,"Prepandemic Influenza Vaccine (H5N1) (Split Virion, Inactivated, Adjuvanted) GlaxoSmithKline Biologicals","Influenza, Human, Immunization, Disease Outbreaks","prepandemic influenza vaccine (H5N1) (split virion, inactivated, adjuvanted)",,,,
,Xigris,"Sepsis, Multiple Organ Failure",drotrecogin alfa (activated),,,,
,Sumatriptan Galpharm,Migraine Disorders,sumatriptan,,,,
,Ablavar (previously Vasovist),Magnetic Resonance Angiography,gadofosveset trisodium,,,,
,Clopidogrel Sandoz,"Peripheral Vascular Diseases, Stroke, Myocardial Infarction",clopidogrel,,,,
,Arepanrix,"Influenza, Human, Immunization, Disease Outbreaks","pandemic influenza vaccine (H1N1)v (split virion, inactivated, adjuvanted)",,,,
,Alisade,"Rhinitis, Allergic, Perennial, Rhinitis, Allergic, Seasonal",fluticasone furoate,,,,
,Avaglim,"Diabetes Mellitus, Type 2","rosiglitazone, glimepiride",,,,
,Filgrastim ratiopharm,"Neutropenia, Hematopoietic Stem Cell Transplantation, Cancer",filgrastim,,,,
,Humenza,"Influenza, Human, Immunization, Disease Outbreaks","pandemic influenza vaccine (H1N1) (split virion, inactivated, adjuvanted)",,,,
,Agenerase,HIV Infections,amprenavir,,,,
,Enviage,Hypertension,aliskiren,,,,
,Onsenal,Adenomatous Polyposis Coli,celecoxib,,,,
,Thelin,"Hypertension, Pulmonary",sitaxentan sodium,,,,
,Clopidogrel 1A Pharma,Peripheral Vascular Diseases,clopidogrel,,,,
,Ionsys,"Pain, Postoperative",fentanyl,,,,
,ImmunoGam,"Immunization, Passive, Hepatitis B",human hepatitis B immunoglobulin,,,,
,NeoSpect,Radionuclide Imaging,depreotide,,,,
,Zeftera (previously Zevtera),"Skin Diseases, Infectious, Soft Tissue Infections",ceftobiprole,,,,
,Impulsor,Fibromyalgia,milnacipran,,,,
,Milnacipran Pierre Fabre Medicament,Fibromyalgia,milnacipran,,,,
,Paxene,"Sarcoma, Kaposi, Carcinoma, Non-Small-Cell Lung, Ovarian Neoplasms, Breast Neoplasms",paclitaxel,,,,
,Bextra,"Arthritis, Rheumatoid, Osteoarthritis, Dysmenorrhea",valdecoxib,,,,
,Clopidogrel BMS,"Stroke, Peripheral Vascular Diseases, Myocardial Infarction, Acute Coronary Syndrome",clopidogrel,,,,
,Turvel,Bacterial Infections,trovafloxacin,,,,
,Turvel IV,Bacterial Infections,trovafloxacin,,,,
,Trovan IV,Bacterial Infections,trovafloxacin,,,,
,Sovrima,Friedreich Ataxia,idebenone,,,,
,Allex,"Rhinitis, Allergic, Perennial, Urticaria, Rhinitis, Allergic, Seasonal",desloratadine,,,,
,Rotashield,"Immunization, Rotavirus Infections","rotavirus vaccine, attenuated",,,,
,Tikosyn,"Atrial Fibrillation, Atrial Flutter",dofetilide,,,,
,Genasense,Melanoma,oblimersen,,,,
,Zelnorm,Irritable Bowel Syndrome,tegaserod,,,,
,Trovan,Bacterial Infections,trovafloxacin,,,,
,Indimacis 125,"Radionuclide Imaging, Ovarian Neoplasms",igovomab,,,,
,Destara,"Hypercalcemia, Cancer",ibandronic acid,,,,
,Evotopin,Ovarian Neoplasms,topotecan,,,,
,Rhucin,Angioedema,recombinant human C1 inhibitor,,,,
,Tecnemab K1,Radioimmunodetection,anti-melanoma mab fragments,,,,
,Irbesartan BMS,Hypertension,irbesartan,,,,
,Irbesartan Hydrochlorothiazide BMS,Hypertension,"irbesartan, hydrochlorothiazide",,,,
,Gemesis,"Guided Tissue Regeneration, Periodontal",becaplermin,,,,
,Tekturna,Hypertension,aliskiren,,,,
,Trazec,"Diabetes Mellitus, Type 2",nateglinide,,,,
,Posaconazole SP,"Candidiasis, Mycoses, Coccidioidomycosis, Aspergillosis",posaconazole,,,,
,Raptiva,Psoriasis,efalizumab,,,,
,Procomvax,"Hepatitis B, Meningitis, Haemophilus, Immunization",haemophilus B conjugate (meningococcal protein conjugate) and hepatitis B (recombinant) vaccine,,,,
,Parareg,"Hypercalcemia, Parathyroid Neoplasms, Hyperparathyroidism",cinacalcet,,,,
,Dynepo,"Kidney Failure, Chronic, Anemia",epoetin delta,,,,
,Velosulin,Diabetes Mellitus,insulin human (rDNA),,,,
,Zenapax,"Graft Rejection, Kidney Transplantation",daclizumab,,,,
,Zimulti,Obesity,rimonabant,,,,
,Acomplia,Obesity,rimonabant,,,,
,Nespo,"Kidney Failure, Chronic, Anemia, Cancer",darbepoetin alfa,,,,
,Neupopeg,"Neutropenia, Cancer",pegfilgrastim,,,,
,Forcaltonin,"Hypercalcemia, Osteitis Deformans, Bone Resorption",recombinant salmon calcitonin,,,,
,Viraferon,"Hepatitis C, Chronic, Hepatitis B, Chronic",interferon alfa-2b,,,,
,Exubera,Diabetes Mellitus,insulin human,,,,
,Protopy,"Dermatitis, Atopic",tacrolimus,,,,
,Quintanrix,"Hepatitis B, Tetanus, Immunization, Meningitis, Haemophilus, Whooping Cough, Diphtheria","diphtheria, tetanus, pertussis (whole cell), hepatitis B (rDNA) and Haemophilus influenzae type B conjugate vaccine (absorbed)",,,,
,Quixidar,"Venous Thrombosis, Pulmonary Embolism, Myocardial Infarction, Angina, Unstable",fondaparinux sodium,,,,
,Cimzia,Crohn Disease,certolizumab pegol,,,,
,Levviax,"Community-Acquired Infections, Pharyngitis, Bronchitis, Chronic, Pneumonia, Tonsillitis, Sinusitis",telithromycin,,,,
,Monotard,Diabetes Mellitus,insulin human (rDNA),,,,
,Trudexa,"Spondylitis, Ankylosing, Arthritis, Rheumatoid, Arthritis, Psoriatic, Crohn Disease",adalimumab,,,,
,Ultratard,Diabetes Mellitus,insulin human (rDNA),,,,
,Natalizumab Elan Pharma,Crohn Disease,natalizumab,,,,
,Mylotarg,"Leukemia, Myeloid, Acute",gemtuzumab ozogamicin,,,,
,Mycograb,Candidiasis,efungumab,,,,
,Fortovase,HIV Infections,saquinavir,,,,
,Valdoxan,"Depressive Disorder, Major",Agomelatine,,,,
,Thymanax,"Depressive Disorder, Major",Agomelatine,,,,
,Alpheon,"Hepatitis C, Chronic",interferon alfa-2a,,,,
,Infergen,"Hepatitis C, Chronic",interferon alfacon-1,,,,
,Uprima,Erectile Dysfunction,apomorphine,,,,
,Daquiran,Parkinson Disease,pramipexole,,,,
,Theryttrex,Radionuclide Imaging,yttrium [90Y] chloride,,,,
,Tenecteplase Boehringer Ingelheim Pharma GmbH  Co. KG,Myocardial Infarction,tenecteplase,,,,
,CEA-Scan,"Radionuclide Imaging, Colorectal Neoplasms",arcitumomab,,,,
,Rayzon,"Pain, Postoperative",parecoxib,,,,
,Patrex,Erectile Dysfunction,sildenafil,,,,
,Valdyn (previously Kudeq),"Arthritis, Rheumatoid, Osteoarthritis, Dysmenorrhea",valdecoxib,,,,
,Infanrix HepB,"Hepatitis B, Tetanus, Immunization, Whooping Cough, Diphtheria","diphtheria, tetanus, acellular pertussis and hepatitis B recombinant, adsorbed vaccine",,,,
,Venvia,"Diabetes Mellitus, Type 2",rosiglitazone,,,,
,Nyracta,"Diabetes Mellitus, Type 2",rosiglitazone,,,,
,Ixense,Erectile Dysfunction,apomorphine,,,,
,Taluvian,Erectile Dysfunction,apomorphine,,,,
,Xapit,"Pain, Postoperative",parecoxib,,,,
,Valdyn,"Osteoarthritis, Arthritis, Rheumatoid, Dysmenorrhea",valdecoxib,,,,
,Opulis,"Rhinitis, Allergic, Perennial, Urticaria, Rhinitis, Allergic, Seasonal",desloratadine,,,,
