diseaseId2	diseaseId1	source	Ngenes	NgenesD1	NgenesD2	union_genes	jaccard_genes	Nvariants	NvariantsD1	NvariantsD2	union_variant	jaccard_variant	diseaseId1_name	diseaseId2_name
873149	C4024589	C0432073	CURATED	0	0	0	0	0	1	1	1	1	1	Defect of skull ossification	Aplasia/Hypoplasia of the mandible
873168	C4024589	C1846438	CURATED	0	0	0	0	0	1	1	1	1	1	Hypoplastic facial bones	Aplasia/Hypoplasia of the mandible
873170	C4024589	C1847886	CURATED	0	0	0	0	0	1	1	1	1	1	Anomalous branches of internal carotid artery	Aplasia/Hypoplasia of the mandible
873173	C4024589	C1850135	CURATED	0	0	0	0	0	1	1	1	1	1	Flared metaphysis	Aplasia/Hypoplasia of the mandible
873178	C4024589	C1855899	CURATED	0	0	0	0	0	1	1	1	1	1	Broad first metatarsal	Aplasia/Hypoplasia of the mandible
873179	C4024589	C1857025	CURATED	0	0	0	0	0	1	1	1	1	1	Progressive congenital scoliosis	Aplasia/Hypoplasia of the mandible
873180	C4024589	C1859363	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormality of dental eruption	Aplasia/Hypoplasia of the mandible
873181	C4024589	C1859376	CURATED	0	0	0	0	0	1	1	1	1	1	Fused sternal ossification centers	Aplasia/Hypoplasia of the mandible
873187	C4024589	C2032780	CURATED	0	0	0	0	0	1	1	1	1	1	Palate fistula	Aplasia/Hypoplasia of the mandible
873191	C4024589	C4020919	CURATED	0	0	0	0	0	1	1	1	1	1	Dense metaphyseal bands	Aplasia/Hypoplasia of the mandible
873192	C4024589	C4021260	CURATED	0	0	0	0	0	1	1	1	1	1	Long metacarpals	Aplasia/Hypoplasia of the mandible
873193	C4024589	C4021598	CURATED	0	0	0	0	0	1	1	1	1	1	Distal tibial bowing	Aplasia/Hypoplasia of the mandible
873194	C4024589	C4022171	CURATED	0	0	0	0	0	1	1	1	1	1	Periauricular skin pits	Aplasia/Hypoplasia of the mandible
873195	C4024589	C4022592	CURATED	0	0	0	0	0	1	1	1	1	1	Oral motor hypotonia	Aplasia/Hypoplasia of the mandible
873196	C4024589	C4022680	CURATED	0	0	0	0	0	1	1	1	1	1	Lagopthalmos	Aplasia/Hypoplasia of the mandible
873200	C4024589	C4023249	CURATED	0	0	0	0	0	1	1	1	1	1	Patent ductus arteriosus after birth at term	Aplasia/Hypoplasia of the mandible
873201	C4024589	C4023330	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormal Descemet membrane morphology	Aplasia/Hypoplasia of the mandible
873205	C4024589	C4023930	CURATED	0	0	0	0	0	1	1	1	1	1	Enlarged epiphyses of the proximal phalanges of the hand	Aplasia/Hypoplasia of the mandible
873207	C4024589	C4024230	CURATED	0	0	0	0	0	1	1	1	1	1	Contracture of the distal interphalangeal joint of the fingers	Aplasia/Hypoplasia of the mandible
873209	C4024589	C4025411	CURATED	0	0	0	0	0	1	1	1	1	1	Midline defect of the nose	Aplasia/Hypoplasia of the mandible
873210	C4024589	C4025542	CURATED	0	0	0	0	0	1	1	1	1	1	Humeral cortical thickening	Aplasia/Hypoplasia of the mandible
873211	C4024589	C4025842	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormal uvea morphology	Aplasia/Hypoplasia of the mandible
873237	C4024597	C1837482	CURATED	0	0	0	0	0	12	16	13	17	0.705882352941177	Thoracic hypoplasia	Aplasia/Hypoplasia involving the pelvis
873240	C4024597	C1854912	CURATED	0	0	0	0	0	13	19	13	19	0.684210526315789	Short long bone	Aplasia/Hypoplasia involving the pelvis
873304	C4024613	C1832342	CURATED	0	0	0	0	0	1	1	1	1	1	Talipes cavus equinovarus	Progressive distal muscular atrophy
873312	C4024644	C0020461	CURATED	0	0	0	0	0	1	1	1	1	1	Hyperkalemia	Multiple small medullary renal cysts
873313	C4024644	C1839606	CURATED	0	0	0	0	0	1	1	1	1	1	Low-molecular-weight proteinuria	Multiple small medullary renal cysts
873339	C4024661	C1838319	CURATED	0	0	0	0	0	1	1	1	1	1	Primitive reflexes (palmomental, snout, glabellar)	Abnormality of the vertebral spinous processes
873341	C4024661	C1839783	CURATED	0	0	0	0	0	1	1	1	1	1	Large forehead	Abnormality of the vertebral spinous processes
873403	C4024780	C1850325	CURATED	0	0	0	0	0	1	1	1	1	1	Labial hypoplasia	Almond-shaped palpebral fissure
873405	C4024780	C1859442	CURATED	0	0	0	0	0	1	1	1	1	1	Minimal subcutaneous fat	Almond-shaped palpebral fissure
873411	C4024780	C4021338	CURATED	0	0	0	0	0	1	1	1	1	1	Broad proximal phalanx of the hallux	Almond-shaped palpebral fissure
873418	C4024780	C4520847	CURATED	0	0	0	0	0	1	1	1	1	1	Immunoglobulin G subclass deficiency (finding)	Almond-shaped palpebral fissure
873521	C4024829	C1848850	CURATED	0	0	0	0	0	2	2	3	3	0.666666666666667	Nevus flammeus of the forehead	Nevus flammeus nuchae
873544	C4024854	C0009451	CURATED	0	0	0	0	0	1	1	1	1	1	Communicating Hydrocephalus	Irregular hyperpigmentation of back
873552	C4024854	C0152207	CURATED	0	0	0	0	0	1	1	1	1	1	Alternating Exotropia	Irregular hyperpigmentation of back
873567	C4024854	C1835764	CURATED	0	0	0	0	0	1	1	1	1	1	Vertebral arch anomaly	Irregular hyperpigmentation of back
873579	C4024854	C1850853	CURATED	0	0	0	0	0	1	1	1	1	1	Hyperextensibility at wrists	Irregular hyperpigmentation of back
873588	C4024854	C1866245	CURATED	0	0	0	0	0	1	1	1	1	1	Hyperpigmented streaks	Irregular hyperpigmentation of back
873597	C4024854	C3806616	CURATED	0	0	0	0	0	1	1	1	1	1	Macular hypopigmented whorls, streaks, and patches	Irregular hyperpigmentation of back
873601	C4024854	C4022871	CURATED	0	0	0	0	0	1	1	1	1	1	Extra-axial cerebrospinal fluid accumulation	Irregular hyperpigmentation of back
873604	C4024854	C4024877	CURATED	0	0	0	0	0	1	1	1	1	1	Hyperpigmented/hypopigmented macules	Irregular hyperpigmentation of back
873607	C4024854	C4476709	CURATED	0	0	0	0	0	1	1	1	1	1	Delayed ability to stand	Irregular hyperpigmentation of back
873608	C4024854	C4476710	CURATED	0	0	0	0	0	1	1	1	1	1	Delayed ability to sit	Irregular hyperpigmentation of back
873622	C4024855	C1851883	CURATED	0	0	0	0	0	1	1	1	1	1	Small, conical teeth	Lack of subcutaneous fatty tissue
873638	C4024877	C0009451	CURATED	0	0	0	0	0	1	1	1	1	1	Communicating Hydrocephalus	Hyperpigmented/hypopigmented macules
873646	C4024877	C0152207	CURATED	0	0	0	0	0	1	1	1	1	1	Alternating Exotropia	Hyperpigmented/hypopigmented macules
873661	C4024877	C1835764	CURATED	0	0	0	0	0	1	1	1	1	1	Vertebral arch anomaly	Hyperpigmented/hypopigmented macules
873673	C4024877	C1850853	CURATED	0	0	0	0	0	1	1	1	1	1	Hyperextensibility at wrists	Hyperpigmented/hypopigmented macules
873682	C4024877	C1866245	CURATED	0	0	0	0	0	1	1	1	1	1	Hyperpigmented streaks	Hyperpigmented/hypopigmented macules
873691	C4024877	C3806616	CURATED	0	0	0	0	0	1	1	1	1	1	Macular hypopigmented whorls, streaks, and patches	Hyperpigmented/hypopigmented macules
873695	C4024877	C4022871	CURATED	0	0	0	0	0	1	1	1	1	1	Extra-axial cerebrospinal fluid accumulation	Hyperpigmented/hypopigmented macules
873698	C4024877	C4024854	CURATED	0	0	0	0	0	1	1	1	1	1	Irregular hyperpigmentation of back	Hyperpigmented/hypopigmented macules
873701	C4024877	C4476709	CURATED	0	0	0	0	0	1	1	1	1	1	Delayed ability to stand	Hyperpigmented/hypopigmented macules
873702	C4024877	C4476710	CURATED	0	0	0	0	0	1	1	1	1	1	Delayed ability to sit	Hyperpigmented/hypopigmented macules
873773	C4024883	C0518656	CURATED	0	0	0	0	0	2	2	2	2	1	Chronic fatigue	Hyperextensible skin of face
873778	C4024883	C1845155	CURATED	0	0	0	0	0	2	2	2	2	1	Exercise-induced myoglobinuria	Hyperextensible skin of face
873781	C4024883	C1850438	CURATED	0	0	0	0	0	2	2	2	2	1	Postural hypotension with compensatory tachycardia	Hyperextensible skin of face
873783	C4024883	C4022858	CURATED	0	0	0	0	0	2	3	2	3	0.666666666666667	Elevated aldolase level	Hyperextensible skin of face
873785	C4024885	C0003081	CURATED	0	0	0	0	0	1	1	1	1	1	Anisometropia	Macular hyperpigmented dermopathy
873794	C4024885	C0027961	CURATED	0	0	0	0	0	1	1	1	1	1	Nevus of Ota	Macular hyperpigmented dermopathy
873796	C4024885	C0037299	CURATED	0	0	0	0	0	1	1	1	1	1	Skin Ulcer	Macular hyperpigmented dermopathy
873797	C4024885	C0038505	CURATED	0	0	0	0	0	1	1	1	1	1	Sturge-Weber Syndrome	Macular hyperpigmented dermopathy
873809	C4024885	C0241665	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormal venous morphology	Macular hyperpigmented dermopathy
873812	C4024885	C0522035	CURATED	0	0	0	0	0	1	1	1	1	1	Edema of the upper extremity	Macular hyperpigmented dermopathy
873819	C4024885	C1859882	CURATED	0	0	0	0	0	1	1	1	1	1	Pigmentation of the sclera	Macular hyperpigmented dermopathy
873821	C4024885	C2673776	CURATED	0	0	0	0	0	1	1	1	1	1	Vascular tortuosity	Macular hyperpigmented dermopathy
873824	C4024885	C4476886	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormal vena cava morphology	Macular hyperpigmented dermopathy
873826	C4024898	C0002886	CURATED	0	0	0	0	0	1	1	1	1	1	Anemia, Macrocytic	Atrophy/Degeneration affecting the cerebrum
873837	C4024898	C0027080	CURATED	0	0	0	0	0	1	1	1	1	1	Myoglobinuria	Atrophy/Degeneration affecting the cerebrum
873845	C4024898	C0271713	CURATED	0	0	0	0	0	1	1	1	1	1	Ketotic hypoglycemia	Atrophy/Degeneration affecting the cerebrum
873855	C4024898	C1560305	CURATED	0	0	0	0	0	1	1	1	1	1	Prolonged QTc interval	Atrophy/Degeneration affecting the cerebrum
873861	C4024898	C1963250	CURATED	0	0	0	0	0	1	1	1	1	1	Torsade de Pointes, CTCAE	Atrophy/Degeneration affecting the cerebrum
873882	C4024899	C1853394	CURATED	0	0	0	0	0	1	1	1	1	1	Gaze-evoked horizontal nystagmus	Atrophy/Degeneration affecting the central nervous system
874026	C4024927	C1847906	CURATED	0	0	0	0	0	1	1	1	1	1	Onion bulb formation	Peripheral hypomyelination
874027	C4024927	C1850069	CURATED	0	0	0	0	0	1	1	1	1	1	Undetectable visual evoked potentials	Peripheral hypomyelination
874036	C4024927	C1865119	CURATED	0	0	0	0	0	1	1	1	1	1	Progressive ventriculomegaly	Peripheral hypomyelination
874044	C4024927	C4023625	CURATED	0	0	0	0	0	1	1	1	1	1	Absence of stomach bubble on fetal sonography	Peripheral hypomyelination
874046	C4024927	C4025813	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormality of subcutaneous fat tissue	Peripheral hypomyelination
874075	C4024945	C1856565	CURATED	0	0	0	0	0	2	2	2	2	1	Progressive psychomotor deterioration	Generalized cerebral atrophy/hypoplasia
874207	C4024963	C0312420	CURATED	0	0	0	0	0	2	2	3	3	0.666666666666667	Hypersexuality state	Abnormal aggressive, impulsive or violent behavior
874260	C4024993	C0018946	CURATED	0	0	0	0	0	1	1	1	1	1	Hematoma, Subdural	Aplasia/Hypoplasia of the clavicles
874288	C4024993	C1879362	CURATED	0	0	0	0	0	1	1	1	1	1	Hypertyrosinemia	Aplasia/Hypoplasia of the clavicles
874297	C4024993	C4023683	CURATED	0	0	0	0	0	1	1	1	1	1	EEG with spike-wave complexes	Aplasia/Hypoplasia of the clavicles
874302	C4025010	C0033785	CURATED	0	0	0	0	0	1	1	1	1	1	Pseudarthrosis	Coat hanger sign of ribs
874306	C4025010	C0345394	CURATED	0	0	0	0	0	1	1	1	1	1	Hypoplasia of spine	Coat hanger sign of ribs
874314	C4025010	C4021862	CURATED	0	0	0	0	0	1	1	1	1	1	Absent epiphyses	Coat hanger sign of ribs
874341	C4025078	C0423823	CURATED	0	0	0	0	0	1	1	1	1	1	Thin nails	Tapering pointed ends of distal finger phalanges
874342	C4025078	C0423867	CURATED	0	0	0	0	0	1	1	1	1	1	Fine hair	Tapering pointed ends of distal finger phalanges
874350	C4025078	C1832348	CURATED	0	0	0	0	0	1	1	1	1	1	Slow-growing hair	Tapering pointed ends of distal finger phalanges
874353	C4025078	C1835238	CURATED	0	0	0	0	0	1	1	1	1	1	Slow-growing nails	Tapering pointed ends of distal finger phalanges
874356	C4025078	C1844709	CURATED	0	0	0	0	0	1	1	1	1	1	Radial deviation of the 2nd finger	Tapering pointed ends of distal finger phalanges
874358	C4025078	C1844891	CURATED	0	0	0	0	0	1	1	1	1	1	Ulnar deviation of the 2nd finger	Tapering pointed ends of distal finger phalanges
874375	C4025078	C1873509	CURATED	0	0	0	0	0	1	1	1	1	1	Hypotrichosis of the scalp	Tapering pointed ends of distal finger phalanges
874519	C4025138	C4023801	CURATED	0	0	0	0	0	2	2	2	2	1	Fibular bowing	Multiple skeletal anomalies
874553	C4025148	C0015230	CURATED	0	0	0	0	0	2	3	2	3	0.666666666666667	Exanthema	Hyperextensible thumb
874622	C4025158	C1844605	CURATED	0	0	0	0	0	1	1	1	1	1	Periorbital wrinkles	Rudimentary postaxial polydactyly of hands
874647	C4025165	C4020870	CURATED	0	0	0	0	0	2	2	2	2	1	Abnormality of the hip joint	Cutaneous syndactyly between fingers 2 and 5
874651	C4025165	C4022764	CURATED	0	0	0	0	0	2	2	2	2	1	Abnormal metabolic brain imaging by MRS	Cutaneous syndactyly between fingers 2 and 5
874653	C4025165	C4024270	CURATED	0	0	0	0	0	2	2	2	2	1	Distally placed thumb	Cutaneous syndactyly between fingers 2 and 5
874661	C4025173	C4023171	CURATED	0	0	0	0	0	1	1	1	1	1	Chin with horizontal crease	Arthrogryposis-like hand anomaly
874686	C4025190	C0152441	CURATED	0	0	0	0	0	1	1	1	1	1	Madelung Deformity	Abnormal epiglottis morphology
874691	C4025190	C0267048	CURATED	0	0	0	0	0	1	1	1	1	1	Glossoptosis	Abnormal epiglottis morphology
874723	C4025190	C4022447	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormality of the tympanic membrane	Abnormal epiglottis morphology
874729	C4025190	C4073241	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormality of nasopharyngeal adenoids	Abnormal epiglottis morphology
874763	C4025212	C0266036	CURATED	0	0	0	0	0	1	1	1	1	1	Macrodontia	Autonomic bladder dysfunction
874775	C4025212	C4021649	CURATED	0	0	0	0	0	1	1	1	1	1	Short fifth metatarsal	Autonomic bladder dysfunction
874863	C4025295	C4280757	CURATED	0	0	0	0	0	1	1	1	1	1	Fast-growing nails	Elbow hypertrichosis
874884	C4025316	C1836674	CURATED	0	0	0	0	0	2	2	2	2	1	Short distal phalanx of the 5th finger	Temporal hypotrichosis
874889	C4025316	C1845878	CURATED	0	0	0	0	0	2	2	2	2	1	Irregularly spaced teeth	Temporal hypotrichosis
874898	C4025316	C4021065	CURATED	0	0	0	0	0	2	2	2	2	1	Fullness of paranasal tissue	Temporal hypotrichosis
874899	C4025316	C4021892	CURATED	0	0	0	0	0	2	2	2	2	1	Absent fifth toenail	Temporal hypotrichosis
874906	C4025323	C0271514	CURATED	0	0	0	0	0	1	1	1	1	1	Low frequency deafness	Postauricular skin tag
874908	C4025323	C1840006	CURATED	0	0	0	0	0	1	1	1	1	1	Mild intrauterine growth retardation	Postauricular skin tag
874915	C4025327	C0266175	CURATED	0	0	0	0	0	2	2	2	2	1	Jejunal Atresia	Congenital pyloric atresia
874916	C4025327	C0266176	CURATED	0	0	0	0	0	2	2	2	2	1	Congenital atresia of ileum	Congenital pyloric atresia
874917	C4025327	C0266190	CURATED	0	0	0	0	0	2	3	2	3	0.666666666666667	Congenital atresia of colon	Congenital pyloric atresia
874922	C4025329	C0311249	CURATED	0	0	0	0	0	1	1	1	1	1	Cryptophthalmos	Abnormality of the anus
874924	C4025329	C2315717	CURATED	0	0	0	0	0	1	1	1	1	1	Cryptotia	Abnormality of the anus
874925	C4025337	C0021670	CURATED	0	0	0	0	0	1	1	1	1	1	insulinoma	Abnormality of calcium homeostasis
874929	C4025337	C1855801	CURATED	0	0	0	0	0	1	1	1	1	1	Calcium nephrolithiasis	Abnormality of calcium homeostasis
874934	C4025347	C0015644	CURATED	0	0	0	0	0	1	1	1	1	1	Muscular fasciculation	Weakness of muscles of respiration
874942	C4025347	C0684219	CURATED	0	0	0	0	0	1	1	1	1	1	Myokymia	Weakness of muscles of respiration
874951	C4025347	C2146481	CURATED	0	0	0	0	0	1	1	1	1	1	Bilateral vocal cord paralysis	Weakness of muscles of respiration
874952	C4025347	C3277688	CURATED	0	0	0	0	0	1	1	1	1	1	Progressive forgetfulness	Weakness of muscles of respiration
874959	C4025360	C0086769	CURATED	0	0	0	0	0	1	1	1	1	1	Panic Attacks	Functional motor deficit
874970	C4025360	C3806347	CURATED	0	0	0	0	0	1	1	1	1	1	Hyperhomocystinemia	Functional motor deficit
874971	C4025360	C4022160	CURATED	0	0	0	0	0	1	1	1	1	1	Motheaten muscle fibers	Functional motor deficit
874975	C4025406	C0014390	CURATED	0	0	0	0	0	1	1	1	1	1	Entropion	Abnormality of the middle phalanx of the 5th finger
874992	C4025406	C4022715	CURATED	0	0	0	0	0	1	1	1	1	1	Hypoplastic female external genitalia	Abnormality of the middle phalanx of the 5th finger
875005	C4025411	C0029443	CURATED	0	0	0	0	0	1	1	1	1	1	Osteomyelitis	Midline defect of the nose
875010	C4025411	C0154936	CURATED	0	0	0	0	0	1	1	1	1	1	Pupillary abnormality	Midline defect of the nose
875024	C4025411	C0432073	CURATED	0	0	0	0	0	1	1	1	1	1	Defect of skull ossification	Midline defect of the nose
875043	C4025411	C1846438	CURATED	0	0	0	0	0	1	1	1	1	1	Hypoplastic facial bones	Midline defect of the nose
875045	C4025411	C1847886	CURATED	0	0	0	0	0	1	1	1	1	1	Anomalous branches of internal carotid artery	Midline defect of the nose
875048	C4025411	C1850135	CURATED	0	0	0	0	0	1	1	1	1	1	Flared metaphysis	Midline defect of the nose
875053	C4025411	C1855899	CURATED	0	0	0	0	0	1	1	1	1	1	Broad first metatarsal	Midline defect of the nose
875054	C4025411	C1857025	CURATED	0	0	0	0	0	1	1	1	1	1	Progressive congenital scoliosis	Midline defect of the nose
875055	C4025411	C1859363	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormality of dental eruption	Midline defect of the nose
875056	C4025411	C1859376	CURATED	0	0	0	0	0	1	1	1	1	1	Fused sternal ossification centers	Midline defect of the nose
875062	C4025411	C2032780	CURATED	0	0	0	0	0	1	1	1	1	1	Palate fistula	Midline defect of the nose
875066	C4025411	C4020919	CURATED	0	0	0	0	0	1	1	1	1	1	Dense metaphyseal bands	Midline defect of the nose
875067	C4025411	C4021260	CURATED	0	0	0	0	0	1	1	1	1	1	Long metacarpals	Midline defect of the nose
875068	C4025411	C4021598	CURATED	0	0	0	0	0	1	1	1	1	1	Distal tibial bowing	Midline defect of the nose
875069	C4025411	C4022171	CURATED	0	0	0	0	0	1	1	1	1	1	Periauricular skin pits	Midline defect of the nose
875070	C4025411	C4022592	CURATED	0	0	0	0	0	1	1	1	1	1	Oral motor hypotonia	Midline defect of the nose
875071	C4025411	C4022680	CURATED	0	0	0	0	0	1	1	1	1	1	Lagopthalmos	Midline defect of the nose
875075	C4025411	C4023249	CURATED	0	0	0	0	0	1	1	1	1	1	Patent ductus arteriosus after birth at term	Midline defect of the nose
875076	C4025411	C4023330	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormal Descemet membrane morphology	Midline defect of the nose
875080	C4025411	C4023930	CURATED	0	0	0	0	0	1	1	1	1	1	Enlarged epiphyses of the proximal phalanges of the hand	Midline defect of the nose
875082	C4025411	C4024230	CURATED	0	0	0	0	0	1	1	1	1	1	Contracture of the distal interphalangeal joint of the fingers	Midline defect of the nose
875083	C4025411	C4024589	CURATED	0	0	0	0	0	1	1	1	1	1	Aplasia/Hypoplasia of the mandible	Midline defect of the nose
875085	C4025411	C4025542	CURATED	0	0	0	0	0	1	1	1	1	1	Humeral cortical thickening	Midline defect of the nose
875086	C4025411	C4025842	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormal uvea morphology	Midline defect of the nose
875099	C4025537	C0020488	CURATED	0	0	0	0	0	1	1	1	1	1	Hypernatremia	Humerus varus
875100	C4025537	C0020635	CURATED	0	0	0	0	0	1	1	1	1	1	Hypopituitarism	Humerus varus
875132	C4025537	C0549423	CURATED	0	0	0	0	0	1	1	1	1	1	Obstructive Hydrocephalus	Humerus varus
875158	C4025537	C1855669	CURATED	0	0	0	0	0	1	1	1	1	1	Absent frontal sinuses	Humerus varus
875161	C4025537	C1861349	CURATED	0	0	0	0	0	1	1	1	1	1	Absent distal interphalangeal creases	Humerus varus
875162	C4025537	C1970591	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormal pupillary light reflex	Humerus varus
875167	C4025537	C3554724	CURATED	0	0	0	0	0	1	1	1	1	1	Complete duplication of thumb phalanx	Humerus varus
875172	C4025537	C4021845	CURATED	0	0	0	0	0	1	1	1	1	1	Oromotor apraxia	Humerus varus
875175	C4025537	C4073265	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormality of inferior oblique extraocular muscle	Humerus varus
875187	C4025542	C0029443	CURATED	0	0	0	0	0	1	1	1	1	1	Osteomyelitis	Humeral cortical thickening
875192	C4025542	C0154936	CURATED	0	0	0	0	0	1	1	1	1	1	Pupillary abnormality	Humeral cortical thickening
875206	C4025542	C0432073	CURATED	0	0	0	0	0	1	1	1	1	1	Defect of skull ossification	Humeral cortical thickening
875225	C4025542	C1846438	CURATED	0	0	0	0	0	1	1	1	1	1	Hypoplastic facial bones	Humeral cortical thickening
875227	C4025542	C1847886	CURATED	0	0	0	0	0	1	1	1	1	1	Anomalous branches of internal carotid artery	Humeral cortical thickening
875230	C4025542	C1850135	CURATED	0	0	0	0	0	1	1	1	1	1	Flared metaphysis	Humeral cortical thickening
875235	C4025542	C1855899	CURATED	0	0	0	0	0	1	1	1	1	1	Broad first metatarsal	Humeral cortical thickening
875236	C4025542	C1857025	CURATED	0	0	0	0	0	1	1	1	1	1	Progressive congenital scoliosis	Humeral cortical thickening
875237	C4025542	C1859363	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormality of dental eruption	Humeral cortical thickening
875238	C4025542	C1859376	CURATED	0	0	0	0	0	1	1	1	1	1	Fused sternal ossification centers	Humeral cortical thickening
875244	C4025542	C2032780	CURATED	0	0	0	0	0	1	1	1	1	1	Palate fistula	Humeral cortical thickening
875248	C4025542	C4020919	CURATED	0	0	0	0	0	1	1	1	1	1	Dense metaphyseal bands	Humeral cortical thickening
875249	C4025542	C4021260	CURATED	0	0	0	0	0	1	1	1	1	1	Long metacarpals	Humeral cortical thickening
875250	C4025542	C4021598	CURATED	0	0	0	0	0	1	1	1	1	1	Distal tibial bowing	Humeral cortical thickening
875251	C4025542	C4022171	CURATED	0	0	0	0	0	1	1	1	1	1	Periauricular skin pits	Humeral cortical thickening
875252	C4025542	C4022592	CURATED	0	0	0	0	0	1	1	1	1	1	Oral motor hypotonia	Humeral cortical thickening
875253	C4025542	C4022680	CURATED	0	0	0	0	0	1	1	1	1	1	Lagopthalmos	Humeral cortical thickening
875257	C4025542	C4023249	CURATED	0	0	0	0	0	1	1	1	1	1	Patent ductus arteriosus after birth at term	Humeral cortical thickening
875258	C4025542	C4023330	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormal Descemet membrane morphology	Humeral cortical thickening
875262	C4025542	C4023930	CURATED	0	0	0	0	0	1	1	1	1	1	Enlarged epiphyses of the proximal phalanges of the hand	Humeral cortical thickening
